dst,src
4083674,639872
4708899,639872
5038393,639872
5146052,639872
5418779,639872
5474357,639872
843800,780764
1036954,780764
1089536,780764
1111552,780764
1137737,780764
1325774,780764
1440224,780764
1457622,780764
1806664,780764
2058170,780764
2247387,780764
2343996,780764
2988838,780764
3226800,780764
3846551,780764
4083674,780764
4708899,780764
5038393,780764
5146052,780764
5418779,780764
5474357,780764
1036954,843800
1089536,843800
1111552,843800
1137737,843800
1325774,843800
1440224,843800
1457622,843800
1806664,843800
2058170,843800
2247387,843800
2343996,843800
2988838,843800
3226800,843800
3846551,843800
4083674,843800
4708899,843800
5038393,843800
5146052,843800
5418779,843800
5474357,843800
1089536,1036954
1111552,1036954
1137737,1036954
1325774,1036954
1440224,1036954
1457622,1036954
1806664,1036954
2058170,1036954
2247387,1036954
2343996,1036954
2988838,1036954
3226800,1036954
3846551,1036954
4083674,1036954
4708899,1036954
5038393,1036954
5146052,1036954
5418779,1036954
5474357,1036954
1111552,1089536
1137737,1089536
1325774,1089536
1440224,1089536
1457622,1089536
1806664,1089536
2058170,1089536
2247387,1089536
2343996,1089536
2988838,1089536
3226800,1089536
3846551,1089536
4083674,1089536
4708899,1089536
5038393,1089536
5146052,1089536
5418779,1089536
5474357,1089536
1137737,1111552
1325774,1111552
1440224,1111552
1457622,1111552
1806664,1111552
2058170,1111552
2247387,1111552
2343996,1111552
2988838,1111552
3226800,1111552
3846551,1111552
4083674,1111552
4708899,1111552
5038393,1111552
5146052,1111552
5418779,1111552
5474357,1111552
1325774,1137737
1440224,1137737
1457622,1137737
1806664,1137737
2058170,1137737
2247387,1137737
2343996,1137737
2988838,1137737
3226800,1137737
3846551,1137737
4083674,1137737
4708899,1137737
5038393,1137737
5146052,1137737
5418779,1137737
5474357,1137737
1440224,1325774
1457622,1325774
1806664,1325774
2058170,1325774
2247387,1325774
2343996,1325774
2988838,1325774
3226800,1325774
3846551,1325774
4083674,1325774
4708899,1325774
5038393,1325774
5146052,1325774
5418779,1325774
5474357,1325774
1457622,1440224
1806664,1440224
2058170,1440224
2247387,1440224
2343996,1440224
2988838,1440224
3226800,1440224
3846551,1440224
4083674,1440224
4708899,1440224
5038393,1440224
5146052,1440224
5418779,1440224
5474357,1440224
1806664,1457622
2058170,1457622
2247387,1457622
2343996,1457622
2988838,1457622
3226800,1457622
3846551,1457622
4083674,1457622
4708899,1457622
5038393,1457622
5146052,1457622
5418779,1457622
5474357,1457622
2058170,1806664
2247387,1806664
2343996,1806664
2988838,1806664
3226800,1806664
3846551,1806664
4083674,1806664
4708899,1806664
5038393,1806664
5146052,1806664
5418779,1806664
5474357,1806664
2247387,2058170
2343996,2058170
2988838,2058170
3226800,2058170
3846551,2058170
4083674,2058170
4708899,2058170
5038393,2058170
5146052,2058170
5418779,2058170
5474357,2058170
2343996,2247387
2988838,2247387
3226800,2247387
3846551,2247387
4083674,2247387
4708899,2247387
5038393,2247387
5146052,2247387
5418779,2247387
5474357,2247387
2988838,2343996
3226800,2343996
3846551,2343996
4083674,2343996
4708899,2343996
5038393,2343996
5146052,2343996
5418779,2343996
5474357,2343996
3226800,2988838
3846551,2988838
4083674,2988838
4708899,2988838
5038393,2988838
5146052,2988838
5418779,2988838
5474357,2988838
3846551,3226800
4083674,3226800
4708899,3226800
5038393,3226800
5146052,3226800
5418779,3226800
5474357,3226800
4083674,3846551
4708899,3846551
5038393,3846551
5146052,3846551
5418779,3846551
5474357,3846551
4708899,4083674
5038393,4083674
5146052,4083674
5418779,4083674
5474357,4083674
5038393,4708899
5146052,4708899
5418779,4708899
5474357,4708899
5146052,5038393
5418779,5038393
5474357,5038393
5418779,5146052
5474357,5146052
5474357,5418779
1940149,642173
2887522,642173
3533265,642173
2887522,1940149
3533265,1940149
3533265,2887522
1063302,642422
1239222,642422
1350524,642422
1414478,642422
2279044,642422
2703717,642422
3689439,642422
4355517,642422
5089568,642422
5433730,642422
5490608,642422
1239222,1063302
1350524,1063302
1414478,1063302
2279044,1063302
2703717,1063302
3689439,1063302
4355517,1063302
5089568,1063302
5433730,1063302
5490608,1063302
1350524,1239222
1414478,1239222
2279044,1239222
2703717,1239222
3689439,1239222
4355517,1239222
5089568,1239222
5433730,1239222
5490608,1239222
1414478,1350524
2279044,1350524
2703717,1350524
3689439,1350524
4355517,1350524
5089568,1350524
5433730,1350524
5490608,1350524
2279044,1414478
2703717,1414478
3689439,1414478
4355517,1414478
5089568,1414478
5433730,1414478
5490608,1414478
2703717,2279044
3689439,2279044
4355517,2279044
5089568,2279044
5433730,2279044
5490608,2279044
3689439,2703717
4355517,2703717
5089568,2703717
5433730,2703717
5490608,2703717
4355517,3689439
5089568,3689439
5433730,3689439
5490608,3689439
5089568,4355517
5433730,4355517
5490608,4355517
5433730,5089568
5490608,5089568
5490608,5433730
1005307,644120
2651404,644120
3522491,644120
5436783,644120
2651404,1005307
3522491,1005307
5436783,1005307
3522491,2651404
5436783,2651404
5436783,3522491
2604104,644753
843054,648645
5258223,648645
5258223,843054
1337822,650147
767594,650727
1120011,650727
1258537,650727
3124578,650727
3653125,650727
4069660,650727
4285897,650727
5570900,650727
1120011,767594
1258537,767594
3124578,767594
3653125,767594
4069660,767594
4285897,767594
5570900,767594
1258537,1120011
3124578,1120011
3653125,1120011
4069660,1120011
4285897,1120011
5570900,1120011
3124578,1258537
3653125,1258537
4069660,1258537
4285897,1258537
5570900,1258537
3653125,3124578
4069660,3124578
4285897,3124578
5570900,3124578
4069660,3653125
4285897,3653125
5570900,3653125
4285897,4069660
5570900,4069660
5570900,4285897
2412498,651247
2818408,651247
2940606,651247
4394259,651247
2818408,2412498
2940606,2412498
4394259,2412498
2940606,2818408
4394259,2818408
4394259,2940606
944067,654752
3529134,654752
3529134,944067
2185573,654852
2188042,654852
2376900,654852
2646807,654852
3195272,654852
3211150,654852
3449002,654852
3534781,654852
4456229,654852
4544982,654852
4985207,654852
2188042,2185573
2376900,2185573
2646807,2185573
3195272,2185573
3211150,2185573
3449002,2185573
3534781,2185573
4456229,2185573
4544982,2185573
4985207,2185573
2376900,2188042
2646807,2188042
3195272,2188042
3211150,2188042
3449002,2188042
3534781,2188042
4456229,2188042
4544982,2188042
4985207,2188042
2646807,2376900
3195272,2376900
3211150,2376900
3449002,2376900
3534781,2376900
4456229,2376900
4544982,2376900
4985207,2376900
3195272,2646807
3211150,2646807
3449002,2646807
3534781,2646807
4456229,2646807
4544982,2646807
4985207,2646807
3211150,3195272
3449002,3195272
3534781,3195272
4456229,3195272
4544982,3195272
4985207,3195272
3449002,3211150
3534781,3211150
4456229,3211150
4544982,3211150
4985207,3211150
3534781,3449002
4456229,3449002
4544982,3449002
4985207,3449002
4456229,3534781
4544982,3534781
4985207,3534781
4544982,4456229
4985207,4456229
4985207,4544982
686503,655258
776553,655258
1342770,655258
1938613,655258
3239751,655258
4032229,655258
5232980,655258
776553,686503
1342770,686503
1938613,686503
3239751,686503
4032229,686503
5232980,686503
1342770,776553
1938613,776553
3239751,776553
4032229,776553
5232980,776553
1938613,1342770
3239751,1342770
4032229,1342770
5232980,1342770
3239751,1938613
4032229,1938613
5232980,1938613
4032229,3239751
5232980,3239751
5232980,4032229
1019534,656003
2452885,656003
3528557,656003
3870656,656003
4726641,656003
2452885,1019534
3528557,1019534
3870656,1019534
4726641,1019534
3528557,2452885
3870656,2452885
4726641,2452885
3870656,3528557
4726641,3528557
4726641,3870656
834473,656813
2764475,656813
3738995,656813
4882835,656813
5292244,656813
2764475,834473
3738995,834473
4882835,834473
5292244,834473
3738995,2764475
4882835,2764475
5292244,2764475
4882835,3738995
5292244,3738995
5292244,4882835
905404,659534
1940099,659534
1951736,659534
3333791,659534
3698216,659534
4224218,659534
4682742,659534
4791908,659534
5377923,659534
1940099,905404
1951736,905404
3333791,905404
3698216,905404
4224218,905404
4682742,905404
4791908,905404
5377923,905404
1951736,1940099
3333791,1940099
3698216,1940099
4224218,1940099
4682742,1940099
4791908,1940099
5377923,1940099
3333791,1951736
3698216,1951736
4224218,1951736
4682742,1951736
4791908,1951736
5377923,1951736
3698216,3333791
4224218,3333791
4682742,3333791
4791908,3333791
5377923,3333791
4224218,3698216
4682742,3698216
4791908,3698216
5377923,3698216
4682742,4224218
4791908,4224218
5377923,4224218
4791908,4682742
5377923,4682742
5377923,4791908
1079816,660392
1493680,660392
3136174,660392
3880343,660392
4077708,660392
4387883,660392
5281930,660392
1493680,1079816
3136174,1079816
3880343,1079816
4077708,1079816
4387883,1079816
5281930,1079816
3136174,1493680
3880343,1493680
4077708,1493680
4387883,1493680
5281930,1493680
3880343,3136174
4077708,3136174
4387883,3136174
5281930,3136174
4077708,3880343
4387883,3880343
5281930,3880343
4387883,4077708
5281930,4077708
5281930,4387883
1146858,665271
2380058,665271
3183228,665271
3356139,665271
5558262,665271
2380058,1146858
3183228,1146858
3356139,1146858
5558262,1146858
3183228,2380058
3356139,2380058
5558262,2380058
3356139,3183228
5558262,3183228
5558262,3356139
930104,667113
2665513,667113
3308529,667113
4016021,667113
4608610,667113
4720655,667113
2665513,930104
3308529,930104
4016021,930104
4608610,930104
4720655,930104
3308529,2665513
4016021,2665513
4608610,2665513
4720655,2665513
4016021,3308529
4608610,3308529
4720655,3308529
4608610,4016021
4720655,4016021
4720655,4608610
1512948,667578
2562974,667578
4093695,667578
4381232,667578
5101897,667578
2562974,1512948
4093695,1512948
4381232,1512948
5101897,1512948
4093695,2562974
4381232,2562974
5101897,2562974
4381232,4093695
5101897,4093695
5101897,4381232
1998236,670216
3885131,670216
4483321,670216
4763562,670216
3885131,1998236
4483321,1998236
4763562,1998236
4483321,3885131
4763562,3885131
4763562,4483321
852550,670750
2479834,670750
2544504,670750
2703358,670750
2991364,670750
4486818,670750
4515047,670750
2479834,852550
2544504,852550
2703358,852550
2991364,852550
4486818,852550
4515047,852550
2544504,2479834
2703358,2479834
2991364,2479834
4486818,2479834
4515047,2479834
2703358,2544504
2991364,2544504
4486818,2544504
4515047,2544504
2991364,2703358
4486818,2703358
4515047,2703358
4486818,2991364
4515047,2991364
4515047,4486818
877537,674311
1283141,674311
1768206,674311
1868662,674311
3554516,674311
4903724,674311
1283141,877537
1768206,877537
1868662,877537
3554516,877537
4903724,877537
1768206,1283141
1868662,1283141
3554516,1283141
4903724,1283141
1868662,1768206
3554516,1768206
4903724,1768206
3554516,1868662
4903724,1868662
4903724,3554516
1551968,674505
1800336,674505
3579057,674505
4394450,674505
4842943,674505
4926983,674505
5341430,674505
5563239,674505
1800336,1551968
3579057,1551968
4394450,1551968
4842943,1551968
4926983,1551968
5341430,1551968
5563239,1551968
3579057,1800336
4394450,1800336
4842943,1800336
4926983,1800336
5341430,1800336
5563239,1800336
4394450,3579057
4842943,3579057
4926983,3579057
5341430,3579057
5563239,3579057
4842943,4394450
4926983,4394450
5341430,4394450
5563239,4394450
4926983,4842943
5341430,4842943
5563239,4842943
5341430,4926983
5563239,4926983
5563239,5341430
1399421,675798
2289508,675798
2592839,675798
4196434,675798
4576661,675798
4798902,675798
5173221,675798
5373751,675798
2289508,1399421
2592839,1399421
4196434,1399421
4576661,1399421
4798902,1399421
5173221,1399421
5373751,1399421
2592839,2289508
4196434,2289508
4576661,2289508
4798902,2289508
5173221,2289508
5373751,2289508
4196434,2592839
4576661,2592839
4798902,2592839
5173221,2592839
5373751,2592839
4576661,4196434
4798902,4196434
5173221,4196434
5373751,4196434
4798902,4576661
5173221,4576661
5373751,4576661
5173221,4798902
5373751,4798902
5373751,5173221
2999273,676751
3192211,676751
3475248,676751
3539903,676751
3192211,2999273
3475248,2999273
3539903,2999273
3475248,3192211
3539903,3192211
3539903,3475248
1211819,680003
2050057,680003
2487084,680003
2686196,680003
3175345,680003
3548274,680003
3835940,680003
4410331,680003
4746810,680003
2050057,1211819
2487084,1211819
2686196,1211819
3175345,1211819
3548274,1211819
3835940,1211819
4410331,1211819
4746810,1211819
2487084,2050057
2686196,2050057
3175345,2050057
3548274,2050057
3835940,2050057
4410331,2050057
4746810,2050057
2686196,2487084
3175345,2487084
3548274,2487084
3835940,2487084
4410331,2487084
4746810,2487084
3175345,2686196
3548274,2686196
3835940,2686196
4410331,2686196
4746810,2686196
3548274,3175345
3835940,3175345
4410331,3175345
4746810,3175345
3835940,3548274
4410331,3548274
4746810,3548274
4410331,3835940
4746810,3835940
4746810,4410331
936671,681786
1004698,683764
1208578,684280
2631070,684280
3301159,684280
4112446,684280
4203142,684280
2631070,1208578
3301159,1208578
4112446,1208578
4203142,1208578
3301159,2631070
4112446,2631070
4203142,2631070
4112446,3301159
4203142,3301159
4203142,4112446
2801300,685236
4904590,685236
4904590,2801300
1138416,685675
1377695,685675
1403865,685675
2871619,685675
5515017,685675
1377695,1138416
1403865,1138416
2871619,1138416
5515017,1138416
1403865,1377695
2871619,1377695
5515017,1377695
2871619,1403865
5515017,1403865
5515017,2871619
2221355,685726
3746280,685726
4007653,685726
3746280,2221355
4007653,2221355
4007653,3746280
2625725,687794
2835957,687794
2835957,2625725
691902,690352
866495,690352
997458,690352
1423996,690352
1513214,690352
1732664,690352
2575653,690352
3639378,690352
3912111,690352
3936940,690352
4261527,690352
4387832,690352
4434768,690352
4548968,690352
4969127,690352
5163960,690352
866495,691902
997458,691902
1423996,691902
1513214,691902
1732664,691902
2575653,691902
3639378,691902
3912111,691902
3936940,691902
4261527,691902
4387832,691902
4434768,691902
4548968,691902
4969127,691902
5163960,691902
997458,866495
1423996,866495
1513214,866495
1732664,866495
2575653,866495
3639378,866495
3912111,866495
3936940,866495
4261527,866495
4387832,866495
4434768,866495
4548968,866495
4969127,866495
5163960,866495
1423996,997458
1513214,997458
1732664,997458
2575653,997458
3639378,997458
3912111,997458
3936940,997458
4261527,997458
4387832,997458
4434768,997458
4548968,997458
4969127,997458
5163960,997458
1513214,1423996
1732664,1423996
2575653,1423996
3639378,1423996
3912111,1423996
3936940,1423996
4261527,1423996
4387832,1423996
4434768,1423996
4548968,1423996
4969127,1423996
5163960,1423996
1732664,1513214
2575653,1513214
3639378,1513214
3912111,1513214
3936940,1513214
4261527,1513214
4387832,1513214
4434768,1513214
4548968,1513214
4969127,1513214
5163960,1513214
2575653,1732664
3639378,1732664
3912111,1732664
3936940,1732664
4261527,1732664
4387832,1732664
4434768,1732664
4548968,1732664
4969127,1732664
5163960,1732664
3639378,2575653
3912111,2575653
3936940,2575653
4261527,2575653
4387832,2575653
4434768,2575653
4548968,2575653
4969127,2575653
5163960,2575653
3912111,3639378
3936940,3639378
4261527,3639378
4387832,3639378
4434768,3639378
4548968,3639378
4969127,3639378
5163960,3639378
3936940,3912111
4261527,3912111
4387832,3912111
4434768,3912111
4548968,3912111
4969127,3912111
5163960,3912111
4261527,3936940
4387832,3936940
4434768,3936940
4548968,3936940
4969127,3936940
5163960,3936940
4387832,4261527
4434768,4261527
4548968,4261527
4969127,4261527
5163960,4261527
4434768,4387832
4548968,4387832
4969127,4387832
5163960,4387832
4548968,4434768
4969127,4434768
5163960,4434768
4969127,4548968
5163960,4548968
5163960,4969127
713205,693013
3422087,695189
5395787,695189
5395787,3422087
753521,697294
2823362,697294
3077710,697294
3954424,697294
4690934,697294
2823362,753521
3077710,753521
3954424,753521
4690934,753521
3077710,2823362
3954424,2823362
4690934,2823362
3954424,3077710
4690934,3077710
4690934,3954424
4397666,697596
5093894,697596
5093894,4397666
1161289,699001
1258550,699001
3380928,699001
1258550,1161289
3380928,1161289
3380928,1258550
2144430,701847
3889735,701847
4066407,701847
5456893,701847
3889735,2144430
4066407,2144430
5456893,2144430
4066407,3889735
5456893,3889735
5456893,4066407
4229791,702703
4878454,702703
5065612,702703
4878454,4229791
5065612,4229791
5065612,4878454
1762380,704706
2179501,704706
3268367,704706
2179501,1762380
3268367,1762380
3268367,2179501
4025159,706501
5079746,706501
5427344,706501
5079746,4025159
5427344,4025159
5427344,5079746
4534076,707297
1547125,713106
2081479,713106
5365240,713106
2081479,1547125
